Churn_ID,Client_ID,Date_Resiliation,Raisons_Resiliation,Score_Churn
624,3330,2024-09-07,Mauvaise couverture réseau,87
625,4715,2024-12-08,Mauvaise couverture réseau,63
626,2063,2024-09-18,Mauvaise couverture réseau,99
627,3247,2024-10-05,Problème de service client,60
628,292,2024-12-17,Autre,92
629,1820,2024-04-08,Facturation incorrecte,66
630,3527,2024-05-29,Facturation incorrecte,61
631,1829,2024-08-01,Facturation incorrecte,88
632,2854,2024-06-11,Facturation incorrecte,67
633,2316,2024-10-30,Problème de service client,62
634,3774,2024-01-29,Problème de service client,84
635,91,2024-01-17,Mauvaise couverture réseau,68
636,139,2024-11-07,Facturation incorrecte,63
637,3526,2024-01-10,Mauvaise couverture réseau,62
638,1995,2024-04-09,Facturation incorrecte,100
639,4853,2024-09-04,Facturation incorrecte,61
640,212,2024-03-25,Autre,69
641,3656,2024-07-31,Facturation incorrecte,81
642,125,2024-02-07,Autre,81
643,1754,2024-11-23,Mauvaise couverture réseau,90
644,1790,2024-03-20,Facturation incorrecte,97
645,4735,2024-09-22,Problème de service client,74
646,3170,2024-01-04,Facturation incorrecte,73
647,3497,2024-03-21,Facturation incorrecte,73
648,446,2024-10-06,Autre,66
649,4590,2024-05-13,Facturation incorrecte,62
650,1627,2024-06-30,Problème de service client,93
651,3175,2024-08-16,Facturation incorrecte,80
652,3842,2024-08-05,Autre,92
653,2439,2024-05-24,Problème de service client,78
654,2413,2024-10-01,Facturation incorrecte,63
655,1519,2024-02-15,Mauvaise couverture réseau,82
656,30,2024-02-02,Mauvaise couverture réseau,93
657,3013,2024-03-30,Autre,69
658,3413,2024-11-24,Autre,84
659,4606,2024-01-30,Facturation incorrecte,83
660,3088,2024-11-06,Mauvaise couverture réseau,72
661,900,2024-10-21,Facturation incorrecte,83
662,3260,2024-12-04,Problème de service client,65
663,3899,2024-01-26,Problème de service client,67
664,4491,2024-11-14,Autre,65
665,2009,2024-10-12,Problème de service client,77
666,4004,2024-12-06,Problème de service client,84
667,4441,2024-08-07,Facturation incorrecte,68
668,1459,2024-04-16,Mauvaise couverture réseau,76
669,3228,2024-02-20,Facturation incorrecte,65
670,437,2024-05-05,Mauvaise couverture réseau,80
671,607,2024-10-17,Mauvaise couverture réseau,92
672,3557,2024-02-26,Autre,96
673,3047,2024-08-24,Autre,72
674,3765,2024-05-18,Problème de service client,90
675,2526,2024-06-14,Mauvaise couverture réseau,73
676,2266,2024-05-19,Mauvaise couverture réseau,75
677,3525,2024-09-24,Facturation incorrecte,77
678,687,2024-04-05,Problème de service client,60
679,1756,2024-11-10,Mauvaise couverture réseau,74
680,1176,2024-12-16,Autre,73
681,4560,2024-02-23,Autre,63
682,1923,2024-08-25,Autre,66
683,2622,2024-07-28,Problème de service client,82
684,606,2024-09-05,Mauvaise couverture réseau,75
685,3500,2024-06-22,Facturation incorrecte,62
686,2792,2024-04-30,Problème de service client,99
687,1469,2024-06-22,Facturation incorrecte,75
688,4810,2024-01-22,Autre,95
689,3689,2024-08-25,Mauvaise couverture réseau,96
690,1595,2024-06-02,Problème de service client,79
691,1700,2024-04-23,Mauvaise couverture réseau,98
692,1862,2024-05-11,Facturation incorrecte,81
693,103,2024-02-03,Facturation incorrecte,66
694,1543,2024-02-23,Problème de service client,78
695,1654,2024-03-28,Problème de service client,92
696,2627,2024-02-29,Problème de service client,81
697,2589,2024-03-14,Facturation incorrecte,84
698,3595,2024-04-04,Facturation incorrecte,80
699,4829,2024-02-09,Mauvaise couverture réseau,69
700,3403,2024-03-07,Mauvaise couverture réseau,70
701,2120,2024-07-10,Problème de service client,60
702,4039,2024-08-02,Facturation incorrecte,67
703,1953,2024-01-18,Facturation incorrecte,82
704,15,2024-09-24,Problème de service client,64
705,1057,2024-07-27,Facturation incorrecte,86
706,974,2024-09-13,Problème de service client,95
707,2253,2024-09-02,Autre,72
708,4441,2024-04-05,Mauvaise couverture réseau,73
709,2762,2024-12-09,Facturation incorrecte,89
710,4818,2024-03-16,Facturation incorrecte,89
711,3806,2024-04-06,Autre,98
712,2460,2024-10-04,Facturation incorrecte,98
713,3923,2024-11-05,Mauvaise couverture réseau,75
714,1212,2024-10-12,Mauvaise couverture réseau,77
715,2910,2024-10-21,Problème de service client,67
716,2521,2024-01-13,Facturation incorrecte,83
717,3214,2024-08-18,Facturation incorrecte,68
718,2447,2024-05-03,Mauvaise couverture réseau,80
719,3467,2024-12-16,Autre,75
720,654,2024-07-10,Mauvaise couverture réseau,70
721,815,2024-07-30,Facturation incorrecte,97
722,2672,2024-09-01,Mauvaise couverture réseau,70
723,4563,2024-04-27,Mauvaise couverture réseau,64
724,2110,2024-06-25,Mauvaise couverture réseau,64
725,2351,2024-06-10,Facturation incorrecte,77
726,1772,2024-01-07,Problème de service client,89
727,3286,2024-02-01,Mauvaise couverture réseau,73
728,2844,2024-08-08,Facturation incorrecte,87
729,3401,2024-09-14,Problème de service client,64
730,110,2024-09-26,Mauvaise couverture réseau,72
731,3398,2024-11-02,Facturation incorrecte,64
732,543,2024-01-29,Mauvaise couverture réseau,92
733,2851,2024-05-09,Facturation incorrecte,81
734,285,2024-07-30,Facturation incorrecte,74
735,2932,2024-03-19,Mauvaise couverture réseau,61
736,4750,2024-12-14,Facturation incorrecte,91
737,3793,2024-07-24,Autre,90
738,896,2024-07-28,Problème de service client,85
739,81,2024-01-16,Mauvaise couverture réseau,69
740,1592,2024-03-29,Autre,93
741,4183,2024-10-15,Problème de service client,96
742,254,2024-01-19,Autre,73
743,764,2024-02-14,Problème de service client,61
744,957,2024-02-28,Facturation incorrecte,78
745,470,2024-02-02,Autre,84
746,696,2024-01-26,Problème de service client,84
747,4101,2024-05-30,Autre,65
748,2592,2024-04-03,Facturation incorrecte,65
749,286,2024-01-05,Problème de service client,82
750,1886,2024-01-13,Mauvaise couverture réseau,61
751,2771,2024-06-28,Autre,66
752,4717,2024-11-01,Autre,74
753,3835,2024-08-27,Problème de service client,67
754,2928,2024-12-13,Autre,76
755,1201,2024-09-19,Facturation incorrecte,92
756,2001,2024-08-06,Problème de service client,62
757,2492,2024-09-30,Mauvaise couverture réseau,88
758,35,2024-12-06,Facturation incorrecte,95
759,1121,2024-09-28,Problème de service client,94
760,4087,2024-07-09,Facturation incorrecte,82
761,529,2024-10-05,Mauvaise couverture réseau,76
762,2510,2024-10-07,Facturation incorrecte,61
763,514,2024-10-07,Facturation incorrecte,69
764,2437,2024-08-05,Facturation incorrecte,63
765,1354,2024-11-13,Autre,83
766,3136,2024-08-07,Autre,62
767,4283,2024-09-18,Mauvaise couverture réseau,63
768,2845,2024-08-27,Facturation incorrecte,61
769,1469,2024-11-12,Problème de service client,90
770,975,2024-06-25,Problème de service client,76
771,107,2024-04-27,Facturation incorrecte,67
772,3087,2024-03-18,Autre,98
773,4829,2024-07-08,Autre,97
774,3919,2024-03-02,Mauvaise couverture réseau,83
775,3027,2024-12-02,Mauvaise couverture réseau,67
776,32,2024-02-29,Mauvaise couverture réseau,72
777,3819,2024-12-17,Facturation incorrecte,69
778,1323,2024-01-19,Mauvaise couverture réseau,74
779,53,2024-07-21,Autre,97
780,2307,2024-11-10,Mauvaise couverture réseau,84
781,4633,2024-05-04,Mauvaise couverture réseau,87
782,3442,2024-01-19,Problème de service client,80
783,4008,2024-06-10,Problème de service client,84
784,2697,2024-10-10,Autre,93
785,2757,2024-11-25,Facturation incorrecte,90
786,3356,2024-02-11,Autre,85
787,1211,2024-04-18,Mauvaise couverture réseau,73
788,2698,2024-09-17,Mauvaise couverture réseau,60
789,1715,2024-02-07,Facturation incorrecte,62
790,1054,2024-06-23,Facturation incorrecte,95
791,1003,2024-11-18,Problème de service client,100
792,1084,2024-01-11,Problème de service client,76
793,1366,2024-02-11,Facturation incorrecte,85
794,687,2024-09-13,Mauvaise couverture réseau,97
795,32,2024-06-11,Mauvaise couverture réseau,65
796,3220,2024-03-15,Autre,89
797,4348,2024-04-06,Problème de service client,89
798,2259,2024-09-28,Facturation incorrecte,76
799,4638,2024-06-29,Facturation incorrecte,92
800,3088,2024-02-28,Mauvaise couverture réseau,98
801,1563,2024-02-13,Autre,98
802,1799,2024-08-26,Mauvaise couverture réseau,74
803,432,2024-08-18,Problème de service client,97
804,2611,2024-11-17,Mauvaise couverture réseau,83
805,1092,2024-09-01,Mauvaise couverture réseau,79
806,3696,2024-08-18,Autre,63
807,4182,2024-01-06,Autre,74
808,2987,2024-06-15,Autre,94
809,3286,2024-12-15,Problème de service client,63
810,4186,2024-08-02,Facturation incorrecte,88
811,4872,2024-01-01,Problème de service client,92
812,4641,2024-02-23,Autre,89
813,1603,2024-12-01,Problème de service client,70
814,3296,2024-06-04,Autre,89
815,689,2024-11-10,Autre,84
816,3541,2024-06-09,Mauvaise couverture réseau,83
817,1053,2024-05-25,Autre,92
818,28,2024-06-18,Problème de service client,100
819,1245,2024-02-21,Mauvaise couverture réseau,90
820,4188,2024-12-16,Problème de service client,69
821,1620,2024-09-18,Problème de service client,98
822,2622,2024-10-02,Autre,89
823,3256,2024-06-20,Autre,92
824,4295,2024-05-19,Problème de service client,93
825,4063,2024-06-29,Problème de service client,86
826,548,2024-02-27,Mauvaise couverture réseau,95
827,2408,2024-11-12,Mauvaise couverture réseau,86
828,596,2024-06-17,Autre,91
829,1340,2024-09-01,Facturation incorrecte,75
830,2473,2024-02-21,Problème de service client,94
831,901,2024-03-15,Mauvaise couverture réseau,61
832,2428,2024-07-14,Facturation incorrecte,82
833,1402,2024-08-12,Mauvaise couverture réseau,90
834,2456,2024-06-23,Facturation incorrecte,96
835,1248,2024-10-19,Mauvaise couverture réseau,83
836,129,2024-07-17,Mauvaise couverture réseau,65
837,3698,2024-11-21,Problème de service client,69
838,3093,2024-01-03,Mauvaise couverture réseau,80
839,3386,2024-04-29,Problème de service client,78
840,1042,2024-01-13,Mauvaise couverture réseau,72
841,1191,2024-05-05,Problème de service client,79
842,1888,2024-08-17,Problème de service client,91
843,1194,2024-09-25,Mauvaise couverture réseau,96
844,3992,2024-08-29,Facturation incorrecte,92
845,1079,2024-10-19,Facturation incorrecte,92
846,1840,2024-07-04,Mauvaise couverture réseau,80
847,955,2024-04-28,Autre,68
848,466,2024-07-30,Facturation incorrecte,98
849,4801,2024-09-25,Mauvaise couverture réseau,76
850,941,2024-09-10,Mauvaise couverture réseau,77
851,3092,2024-07-21,Problème de service client,92
852,1,2024-07-08,Mauvaise couverture réseau,79
853,3300,2024-09-23,Facturation incorrecte,72
854,1442,2024-10-19,Problème de service client,85
855,4122,2024-10-17,Autre,87
856,2923,2024-05-03,Autre,61
857,384,2024-03-04,Problème de service client,86
858,3196,2024-10-07,Problème de service client,89
859,2951,2024-04-26,Autre,75
860,632,2024-01-09,Facturation incorrecte,86
861,2587,2024-02-27,Facturation incorrecte,76
862,692,2024-11-19,Mauvaise couverture réseau,86
863,4499,2024-05-18,Autre,61
864,2876,2024-02-17,Autre,76
865,4911,2024-11-07,Autre,97
866,4179,2024-05-07,Autre,93
867,1110,2024-01-12,Autre,67
868,4292,2024-08-12,Mauvaise couverture réseau,82
869,3062,2024-06-27,Facturation incorrecte,66
870,4986,2024-09-09,Problème de service client,83
871,4929,2024-10-29,Autre,99
872,448,2024-06-03,Mauvaise couverture réseau,88
873,3515,2024-09-16,Problème de service client,71
874,4646,2024-03-12,Problème de service client,95
875,279,2024-11-28,Facturation incorrecte,83
876,322,2024-07-19,Problème de service client,80
877,2630,2024-04-15,Autre,67
878,4721,2024-02-28,Facturation incorrecte,64
879,1439,2024-04-11,Problème de service client,85
880,3873,2024-11-09,Problème de service client,66
881,4517,2024-09-16,Problème de service client,79
882,3888,2024-12-13,Mauvaise couverture réseau,85
883,4834,2024-06-10,Problème de service client,67
884,2017,2024-08-14,Problème de service client,65
885,4470,2024-05-05,Problème de service client,64
886,541,2024-05-09,Facturation incorrecte,62
887,4072,2024-04-20,Facturation incorrecte,87
888,174,2024-08-15,Autre,62
889,150,2024-07-29,Autre,100
890,338,2024-08-11,Mauvaise couverture réseau,80
891,1539,2024-10-30,Facturation incorrecte,98
892,1105,2024-09-01,Facturation incorrecte,77
893,2860,2024-04-29,Mauvaise couverture réseau,96
894,1832,2024-04-13,Autre,95
895,1235,2024-07-25,Problème de service client,100
896,4423,2024-07-16,Problème de service client,99
897,170,2024-09-23,Facturation incorrecte,86
898,882,2024-02-02,Facturation incorrecte,64
899,716,2024-09-05,Problème de service client,73
900,4036,2024-01-31,Problème de service client,61
901,2111,2024-01-27,Autre,99
902,3427,2024-12-07,Problème de service client,67
903,4225,2024-11-10,Mauvaise couverture réseau,90
904,1223,2024-11-27,Autre,92
905,2795,2024-07-17,Autre,64
906,4831,2024-06-06,Problème de service client,85
907,1520,2024-11-15,Problème de service client,74
908,327,2024-01-10,Problème de service client,63
909,3427,2024-07-21,Mauvaise couverture réseau,70
910,1963,2024-08-27,Mauvaise couverture réseau,73
911,2679,2024-08-16,Mauvaise couverture réseau,94
912,2910,2024-08-16,Mauvaise couverture réseau,90
913,815,2024-05-05,Facturation incorrecte,73
914,2084,2024-07-16,Facturation incorrecte,89
915,3322,2024-03-13,Autre,61
916,3764,2024-08-24,Problème de service client,68
917,4991,2024-11-07,Problème de service client,61
918,3628,2024-01-22,Facturation incorrecte,81
919,1295,2024-01-17,Problème de service client,81
920,848,2024-08-26,Problème de service client,65
921,2509,2024-08-19,Mauvaise couverture réseau,97
922,2221,2024-11-05,Autre,75
923,1182,2024-03-31,Mauvaise couverture réseau,83
924,995,2024-07-31,Mauvaise couverture réseau,85
925,2450,2024-03-30,Problème de service client,81
926,4107,2024-08-09,Facturation incorrecte,87
927,1502,2024-10-24,Mauvaise couverture réseau,70
928,2589,2024-06-07,Autre,85
929,1703,2024-02-07,Facturation incorrecte,94
930,3774,2024-05-20,Mauvaise couverture réseau,62
931,2171,2024-03-11,Autre,89
932,1097,2024-11-08,Mauvaise couverture réseau,100
933,4382,2024-03-10,Autre,75
934,4813,2024-06-14,Problème de service client,89
935,1056,2024-09-25,Facturation incorrecte,63
936,3418,2024-02-09,Facturation incorrecte,92
937,3354,2024-03-21,Mauvaise couverture réseau,63
938,4732,2024-03-09,Facturation incorrecte,67
939,2134,2024-07-11,Facturation incorrecte,78
940,1420,2024-04-26,Problème de service client,65
941,4273,2024-01-17,Autre,73
942,4876,2024-02-07,Facturation incorrecte,67
943,3374,2024-07-18,Facturation incorrecte,88
944,2504,2024-11-10,Problème de service client,92
945,1900,2024-11-23,Mauvaise couverture réseau,92
946,896,2024-11-23,Facturation incorrecte,77
947,4559,2024-11-23,Autre,98
948,748,2024-10-21,Problème de service client,84
949,3599,2024-05-08,Mauvaise couverture réseau,69
950,92,2024-04-13,Mauvaise couverture réseau,67
951,4989,2024-04-26,Facturation incorrecte,100
952,2770,2024-01-23,Mauvaise couverture réseau,83
953,4494,2024-10-02,Facturation incorrecte,63
954,976,2024-10-25,Mauvaise couverture réseau,96
955,791,2024-08-07,Autre,88
956,2453,2024-01-02,Problème de service client,96
957,4780,2024-08-09,Problème de service client,61
958,1360,2024-04-07,Problème de service client,85
959,37,2024-03-22,Facturation incorrecte,78
960,3598,2024-07-28,Facturation incorrecte,93
961,4305,2024-06-22,Problème de service client,72
962,1261,2024-03-02,Autre,88
963,2847,2024-01-29,Facturation incorrecte,89
964,247,2024-03-08,Autre,64
965,4764,2024-11-14,Mauvaise couverture réseau,64
966,1364,2024-08-13,Problème de service client,78
967,4271,2024-05-10,Problème de service client,75
968,1212,2024-06-07,Problème de service client,79
969,3262,2024-03-29,Autre,87
970,860,2024-02-12,Problème de service client,83
971,3863,2024-06-28,Facturation incorrecte,65
972,3816,2024-05-19,Problème de service client,77
973,3446,2024-07-20,Problème de service client,89
974,24,2024-10-29,Problème de service client,65
975,4654,2024-06-18,Mauvaise couverture réseau,67
976,849,2024-07-17,Mauvaise couverture réseau,93
977,336,2024-07-21,Problème de service client,99
978,780,2024-10-07,Mauvaise couverture réseau,77
979,1755,2024-03-07,Mauvaise couverture réseau,100
980,1598,2024-10-27,Problème de service client,94
981,4813,2024-06-10,Problème de service client,100
982,1381,2024-10-26,Facturation incorrecte,82
983,496,2024-09-13,Facturation incorrecte,65
984,4873,2024-06-14,Mauvaise couverture réseau,88
985,4563,2024-07-22,Mauvaise couverture réseau,65
986,2774,2024-08-11,Problème de service client,88
987,3298,2024-01-19,Problème de service client,65
988,694,2024-07-07,Mauvaise couverture réseau,87
989,3418,2024-03-04,Autre,70
990,3793,2024-01-16,Facturation incorrecte,98
991,2500,2024-07-27,Facturation incorrecte,60
992,4196,2024-10-12,Autre,61
993,1711,2024-08-01,Problème de service client,60
